Date,Open,High,Low,Close,Volume,Lag1,Lag7,SMA7,RSI14,MACD,Returns,Volatility,Target
2023-03-31,1793.6201171875,1844.6773681640625,1783.1422119140625,1822.0220947265625,9149379763,1792.7371826171875,1752.0447998046875,1773.6355852399554,61.524620769671166,51.10443648918226,0.016335306922469428,61.53515625,1813.860595703125
2023-04-01,1821.704345703125,1840.173095703125,1811.1185302734373,1813.860595703125,5556443606,1822.0220947265625,1743.7647705078125,1783.6492745535713,60.4976599512022,51.1940477675555,-0.004479363366151845,29.054565429687727,1795.7081298828125
2023-04-02,1821.192138671875,1824.328857421875,1774.8724365234375,1795.7081298828125,6199721188,1813.860595703125,1775.6767578125,1786.5108991350446,58.17188111213191,49.23278813084221,-0.010007641085160612,49.4564208984375,1810.297119140625
2023-04-03,1794.9224853515625,1839.1578369140625,1765.5189208984375,1810.297119140625,9643826401,1795.7081298828125,1715.4608154296875,1800.0589425223213,59.518848125592754,48.29892530064035,0.008124365544173617,73.638916015625,1871.005126953125
2023-04-04,1810.14208984375,1886.5946044921875,1802.9554443359373,1871.005126953125,10398322335,1810.297119140625,1772.78564453125,1814.090297154018,64.62393985791142,51.859655326970824,0.03353483092395293,83.63916015625023,1909.114013671875
2023-04-05,1870.965087890625,1937.49755859375,1865.94189453125,1909.114013671875,10319231689,1871.005126953125,1793.0018310546875,1830.6777518136162,67.40297251963747,57.09843300234979,0.020368135912491647,71.5556640625,1872.922607421875
2023-04-06,1909.1435546875,1909.271728515625,1857.0850830078125,1872.922607421875,8263191830,1909.114013671875,1792.7371826171875,1842.1328125,62.390344781938325,57.665130306394985,-0.018957173846517184,52.1866455078125,1865.6361083984373
2023-04-07,1872.734130859375,1882.2991943359373,1845.993896484375,1865.6361083984373,8356130492,1872.922607421875,1822.0220947265625,1848.3633858816963,61.400299566285575,56.87071225719433,-0.003890443200676441,36.30529785156227,1849.4981689453125
2023-04-08,1864.6790771484373,1879.1077880859373,1848.87548828125,1849.4981689453125,5016362733,1865.6361083984373,1813.860595703125,1853.4544677734375,59.161125153080356,54.312848675295754,-0.008650100295806595,30.232299804687273,1859.3878173828125
2023-04-09,1849.6722412109373,1873.057373046875,1828.7000732421875,1859.3878173828125,6361497715,1849.4981689453125,1795.7081298828125,1862.5515659877233,60.12092346283351,52.4787924830639,0.005347206395527104,44.3572998046875,1911.20751953125
2023-04-10,1859.7412109375,1917.3001708984373,1848.1641845703125,1911.20751953125,8380134275,1859.3878173828125,1810.297119140625,1876.9673374720983,64.79037957738355,54.57757036728094,0.02786922752961596,69.13598632812477,1892.189697265625
2023-04-11,1911.3758544921875,1936.728271484375,1886.5341796875,1892.189697265625,8877222956,1911.20751953125,1871.005126953125,1879.9937046595983,61.92464927534202,54.08285416572289,-0.009950684094362172,50.194091796875,1920.68212890625
2023-04-12,1891.94970703125,1929.8812255859373,1860.036865234375,1920.68212890625,11010714187,1892.189697265625,1909.114013671875,1881.6462925502233,64.46085882937663,55.351827709444024,0.015057915008098277,69.84436035156227,2012.6346435546875
2023-04-13,1917.6983642578125,2022.150146484375,1901.8603515625,2012.6346435546875,12546950499,1920.68212890625,1872.922607421875,1901.6051548549108,71.14169497215622,63.05049102523276,0.04787492592582243,120.289794921875,2101.635498046875
2023-04-14,2013.9306640625,2126.316650390625,2011.5032958984373,2101.635498046875,16298099411,2012.6346435546875,1865.6361083984373,1935.3193533761162,75.86991786120944,75.46346644837263,0.044221068526871576,114.81335449218773,2092.466796875
2023-04-15,2101.616455078125,2111.075439453125,2076.5107421875,2092.466796875,8036468153,2101.635498046875,1849.4981689453125,1970.0291573660713,74.5154405935115,83.5973432083656,-0.004362650507376609,34.564697265625,2120.005859375
2023-04-16,2092.281005859375,2137.445068359375,2076.83203125,2120.005859375,7898126856,2092.466796875,1859.3878173828125,2007.2603062220983,75.90674936134312,91.2142106903159,0.013161051129283452,60.613037109375,2076.242919921875
2023-04-17,2120.001220703125,2120.113525390625,2063.03857421875,2076.242919921875,9648882546,2120.005859375,1911.20751953125,2030.8367919921875,69.420738954762,92.65130302674811,-0.020642838914618267,57.074951171875,2104.537353515625
