Date,Open,High,Low,Close,Volume,Lag1,Lag7,SMA7,RSI14,MACD,Returns,Volatility,Target
2023-03-31,0.5343160033226013,0.5469229817390442,0.5285580158233643,0.5384920239448547,1934253477,0.5342490077018738,0.4259020090103149,0.5007000054631915,73.55124250346616,0.04029728345734285,0.007942019885507579,0.01836496591567993,0.5147410035133362
2023-04-01,0.5384719967842102,0.5384719967842102,0.5015389919281006,0.5147410035133362,1829835076,0.5384920239448547,0.4447160065174103,0.5107035764626094,66.23957462750795,0.040144745478184085,-0.04410654081285115,0.03693300485610962,0.5189530253410339
2023-04-02,0.5099610090255737,0.5284950137138367,0.5035210251808167,0.5189530253410339,1488648839,0.5147410035133362,0.4488170146942138,0.5207230065550122,66.86858733497178,0.03990374742973429,0.008182798337316832,0.02497398853302002,0.4969600141048431
2023-04-03,0.5189329981803894,0.5231670141220093,0.4869489967823028,0.4969600141048431,1655872706,0.5189530253410339,0.4799909889698028,0.5231471530028752,60.527245220970364,0.03750575948769452,-0.0423795799662946,0.036218017339706476,0.50347900390625
2023-04-04,0.4968900084495544,0.5076410174369812,0.488974004983902,0.50347900390625,1230443035,0.4969600141048431,0.5150579810142517,0.5214930134160178,61.68705006036487,0.035719611317972744,0.013117735061943359,0.018667012453079224,0.5062350034713745
2023-04-05,0.50348299741745,0.525638997554779,0.5000640153884888,0.5062350034713745,1402532299,0.50347900390625,0.5435770153999329,0.5161584402833667,62.192811125751184,0.03413299820081639,0.005473911610498261,0.025574982166290283,0.5032979846000671
2023-04-06,0.5062569975852966,0.5090129971504211,0.4945249855518341,0.5032979846000671,1077113140,0.5062350034713745,0.5342490077018738,0.5117368655545371,61.264652823693254,0.032266653105608833,-0.005801690620299893,0.014488011598587036,0.5137360095977783
2023-04-07,0.503305971622467,0.5141649842262268,0.4991079866886139,0.5137360095977783,1060408546,0.5032979846000671,0.5384920239448547,0.5082002920763833,63.357617273782154,0.03126936873618258,0.020739254511431326,0.015056997537612915,0.5057160258293152
2023-04-08,0.513729989528656,0.513729989528656,0.5044410228729248,0.5057160258293152,587641054,0.5137360095977783,0.5147410035133362,0.5069110095500946,60.64619118935284,0.029491903716085954,-0.015611099122178063,0.009288966655731201,0.5058339834213257
2023-04-09,0.5056939721107483,0.5091429948806763,0.5009269714355469,0.5058339834213257,550582813,0.5057160258293152,0.5189530253410339,0.505036860704422,60.672849247375396,0.027772622568465966,0.0002332486731404515,0.008216023445129395,0.5183179974555969
2023-04-10,0.5057929754257202,0.5196729898452759,0.5012590289115906,0.5183179974555969,914389505,0.5058339834213257,0.4969600141048431,0.5080880011831012,63.491545145791534,0.027104986064449554,0.024680061924334806,0.018413960933685303,0.5175179839134216
2023-04-11,0.5183079838752747,0.5263059735298157,0.513293981552124,0.5175179839134216,1206362804,0.5183179974555969,0.50347900390625,0.5100935697555542,63.17904045549095,0.026209201557203965,-0.0015434801533084075,0.01301199197769165,0.5061150193214417
2023-04-12,0.5175660252571106,0.5179960131645203,0.5014150142669678,0.5061150193214417,1063340695,0.5175179839134216,0.5062350034713745,0.5100764291627067,58.74103949517966,0.024299057527868262,-0.022033948474122322,0.01658099889755249,0.5132920145988464
2023-04-13,0.5051820278167725,0.5147719979286194,0.5025910139083862,0.5132920145988464,963105081,0.5061150193214417,0.5032979846000671,0.5115041477339608,60.616212794655,0.023098117441225974,0.01418056173679072,0.012180984020233154,0.5239930152893066
2023-04-14,0.5133349895477295,0.5438410043716431,0.5124769806861877,0.5239930152893066,1597156518,0.5132920145988464,0.5137360095977783,0.512969434261322,63.29486523277122,0.02274762463707025,0.02084778330094106,0.03136402368545532,0.5204439759254456
2023-04-15,0.5239729881286621,0.5258049964904785,0.5182769894599915,0.5204439759254456,670556486,0.5239930152893066,0.5057160258293152,0.5150734271321978,61.7937482544014,0.02193067557188727,-0.006773066167497621,0.0075280070304870605,0.5213919878005981
2023-04-16,0.5204300284385681,0.5242540240287781,0.517238974571228,0.5213919878005981,631212313,0.5204439759254456,0.5058339834213257,0.5172959991863796,62.05263826268465,0.021116318413173407,0.001821544525454133,0.007015049457550049,0.5111269950866699
2023-04-17,0.5213609933853149,0.5213609933853149,0.5082759857177734,0.5111269950866699,1021376248,0.5213919878005981,0.5183179974555969,0.5162687131336757,57.50858813824038,0.019418787677307314,-0.019687668690938853,0.013085007667541504,0.532263994216919
2023-04-18,0.511135995388031,0.5359619855880737,0.5106170177459717,0.532263994216919,1169237634,0.5111269950866699,0.5175179839134216,0.5183752860341754,63.44470594955295,0.019553659109143584,0.04135371313476588,0.02534496784210205,0.4915989935398102
2023-04-19,0.532247006893158,0.5343829989433289,0.4892579913139343,0.4915989935398102,2047949057,0.532263994216919,0.5061150193214417,0.5163015680653709,49.20317658584733,0.016192562209882577,-0.07640005921673554,0.04512500762939453,0.4748579859733581
2023-04-20,0.4915199875831604,0.4988270103931427,0.4686709940433502,0.4748579859733581,1484251970,0.4915989935398102,0.5132920145988464,0.5108109925474439,44.74972156452552,0.012039228568865634,-0.03405419414288602,0.03015601634979248,0.449396014213562
2023-04-21,0.4748739898204803,0.478769987821579,0.4427390098571777,0.449396014213562,1412575276,0.4748579859733581,0.5239930152893066,0.5001542781080518,38.972056350800536,0.006616838612086617,-0.053620182269030314,0.0360309779644013,0.4726609885692596
2023-04-22,0.4494009912014007,0.4745349884033203,0.4467670023441314,0.4726609885692596,948350839,0.449396014213562,0.5204439759254456,0.49332813705716816,45.851364763785774,0.004149017214357176,0.0517694274534477,0.0277679860591889,0.4650160074234009
2023-04-23,0.4726600050926208,0.4726600050926208,0.4558640122413635,0.4650160074234009,745785219,0.4726609885692596,0.5213919878005981,0.4852744255747114,44.09247335097792,0.0015584006180122123,-0.016174343410485403,0.01679599285125727,0.4612730145454407
2023-04-24,0.4650169909000397,0.4825330078601837,0.4510360062122345,0.4612730145454407,1287683583,0.4650160074234009,0.5111269950866699,0.4781524283545358,43.21833128265023,-0.0007876306271439315,-0.00804916996019056,0.03149700164794922,0.4699949920177459
2023-04-25,0.4612649977207184,0.4714950025081634,0.4520480036735534,0.4699949920177459,1120038773,0.4612730145454407,0.532263994216919,0.4692568566117968,45.90937175274222,-0.0019209431647074782,0.01890849279553075,0.019446998834609985,0.4620369970798492
2023-04-26,0.4699879884719848,0.482481986284256,0.441330999135971,0.4620369970798492,1585410692,0.4699949920177459,0.4915989935398102,0.4650337142603738,43.86660184475826,-0.00342180080981358,-0.016932084539309833,0.04115098714828497,0.4668680131435394
2023-04-27,0.4620530009269714,0.4692809879779815,0.4573900103569031,0.4668680131435394,1631460643,0.4620369970798492,0.4748579859733581,0.4638922895703997,45.453341797535586,-0.00417331134936233,0.01045590741482405,0.011890977621078436,0.4802710115909576
2023-04-28,0.4668850004673004,0.4810959994792938,0.4646219909191131,0.4802710115909576,1145414603,0.4668680131435394,0.449396014213562,0.4683030034814562,49.701382239947144,-0.0036453574930966903,0.02870832455873873,0.01647400856018072,0.4784089922904968
2023-04-29,0.4802370071411133,0.4850609898567199,0.4757260084152221,0.4784089922904968,611537970,0.4802710115909576,0.4726609885692596,0.4691241468702044,49.12894897720452,-0.003338713048559483,-0.0038770178826588175,0.009334981441497803,0.4723320007324219
2023-04-30,0.4783770143985748,0.4818159937858581,0.4709540009498596,0.4723320007324219,556459700,0.4784089922904968,0.4650160074234009,0.4701692887714931,47.21756001492459,-0.0035451907955228457,-0.012702502787374281,0.01086199283599848,0.4649659991264343
2023-05-01,0.4722050130367279,0.4725790023803711,0.4571819901466369,0.4649659991264343,941003865,0.4723320007324219,0.4612730145454407,0.47069685799734934,44.93549011415231,-0.004254161343102525,-0.015594966241045394,0.015397012233734186,0.4649510085582733
2023-05-02,0.4649760127067566,0.4658290147781372,0.4594359993934631,0.4649510085582733,903846077,0.4649659991264343,0.4699949920177459,0.4699762889317104,44.930730849534555,-0.004762337955981577,-3.2240138395422946e-05,0.006393015384674128,0.4634940028190613
2023-05-03,0.4649589955806732,0.4652589857578277,0.4514360129833221,0.4634940028190613,1049175706,0.4649510085582733,0.4620369970798492,0.47018443260874065,44.438086425956804,-0.005222438746339764,-0.003133675833352778,0.013822972774505615,0.4615730047225952
