Date,Open,High,Low,Close,Volume,Lag1,Lag7,SMA7,RSI14,MACD,Returns,Volatility,Target
2023-06-08,26347.654296875,26797.513671875,26246.6640625,26508.216796875,11904824295,26345.998046875,26819.97265625,26756.697265625,45.382833602763114,-249.3443025441884,0.0061572444403654725,550.849609375,26480.375
2023-06-09,26505.923828125,26770.2890625,26339.314453125,26480.375,11015551640,26508.216796875,27249.58984375,26646.809430803572,45.18742012546839,-259.39297455303677,-0.0010503081775867784,430.974609375,25851.240234375
2023-06-10,26481.76171875,26531.044921875,25501.8359375,25851.240234375,19872933189,26480.375,27075.12890625,26471.968191964286,40.901596705490135,-314.49720914483623,-0.02375852931180167,1029.208984375,25940.16796875
2023-06-11,25854.03125,26203.439453125,25668.986328125,25940.16796875,10732609603,25851.240234375,27119.06640625,26303.554129464286,41.74269231021515,-346.9920784145397,0.0034399794195076883,534.453125,25902.5
2023-06-12,25934.28515625,26087.919921875,25675.197265625,25902.5,11677889997,25940.16796875,25760.09765625,26323.897321428572,41.47344006525958,-371.5015481026021,-0.001452109670044499,412.72265625,25918.728515625
2023-06-13,25902.94140625,26376.3515625,25728.365234375,25918.728515625,14143474486,25902.5,27238.783203125,26135.31808035714,41.648072681866616,-385.1759057501986,0.0006265231396582749,647.986328125,25124.67578125
2023-06-14,25920.2578125,26041.80078125,24902.15234375,25124.67578125,14265717766,25918.728515625,26345.998046875,25960.84347098214,35.989539307533505,-454.84320288008166,-0.030636253390914137,1139.6484375,25576.39453125
2023-06-15,25121.673828125,25735.30859375,24797.16796875,25576.39453125,15837384409,25124.67578125,26508.216796875,25827.726004464286,40.9081245485869,-468.20790059859064,0.017979087727655774,938.140625,26327.462890625
2023-06-16,25575.283203125,26463.173828125,25245.357421875,26327.462890625,16324646965,25576.39453125,26480.375,25805.881417410714,48.055185435721086,-413.42882996524713,0.029365685552642073,1217.81640625,26510.67578125
2023-06-17,26328.6796875,26769.39453125,26174.4921875,26510.67578125,11090276850,26327.462890625,25851.240234375,25900.086495535714,49.65481311025976,-351.18404169877977,0.006959002900740696,594.90234375,26336.212890625
2023-06-18,26510.45703125,26675.92578125,26325.890625,26336.212890625,9565695129,26510.67578125,25940.16796875,25956.66434151786,48.13473123560571,-312.33192773133123,-0.006580854145875503,350.03515625,26851.029296875
2023-06-19,26335.44140625,26984.611328125,26312.83203125,26851.029296875,12826986222,26336.212890625,25902.5,26092.168526785714,52.7330319781942,-237.2649236658799,0.019547852547670663,671.779296875,28327.48828125
2023-06-20,26841.6640625,28388.96875,26668.791015625,28327.48828125,22211859147,26851.029296875,25918.728515625,26436.27706473214,62.893696702171276,-57.96766618678157,0.05498705349618893,1720.177734375,30027.296875
2023-06-21,28311.310546875,30737.330078125,28283.41015625,30027.296875,33346760979,28327.48828125,25124.67578125,27136.651506696428,70.70212767033556,218.76526001406455,0.06000562340273241,2453.919921875,29912.28125
2023-06-22,29995.935546875,30495.998046875,29679.158203125,29912.28125,20653160491,30027.296875,25576.39453125,27756.063895089286,69.63434931429896,423.9107191741132,-0.0038303689299371557,816.83984375,30695.46875
2023-06-23,29896.3828125,31389.5390625,29845.21484375,30695.46875,24115570085,29912.28125,26327.462890625,28380.06473214286,72.66202001538244,642.2828228559301,0.02618280743799839,1544.32421875,30548.6953125
2023-06-24,30708.73828125,30804.1484375,30290.146484375,30548.6953125,12147822496,30695.46875,26510.67578125,28956.924665178572,71.22868608616558,794.3441931438938,-0.0047815994828226405,514.001953125,30480.26171875
2023-06-25,30545.150390625,31041.271484375,30327.943359375,30480.26171875,12703464114,30548.6953125,26336.212890625,29548.931640625,70.53009833181409,898.9691487895252,-0.002240147837737516,713.328125,30271.130859375
2023-06-26,30480.5234375,30636.029296875,29955.744140625,30271.130859375,16493186997,30480.26171875,26851.029296875,30037.517578125,68.32474828173984,954.0128016239687,-0.006861189753050945,680.28515625,30688.1640625
2023-06-27,30274.3203125,31006.787109375,30236.650390625,30688.1640625,16428827944,30271.130859375,28327.48828125,30374.756975446428,70.31787636865812,1019.5338358418485,0.013776598074988877,770.13671875,30086.24609375
2023-06-28,30696.560546875,30703.279296875,29921.822265625,30086.24609375,14571500779,30688.1640625,30027.296875,30383.178292410714,64.05308590352197,1011.2331120285999,-0.01961401038928634,781.45703125,30445.3515625
2023-06-29,30086.1875,30796.25,30057.203125,30445.3515625,13180860821,30086.24609375,29912.28125,30459.331194196428,65.99933154512165,1021.852261966611,0.011935868224670187,739.046875,30477.251953125
2023-06-30,30441.353515625,31256.86328125,29600.275390625,30477.251953125,26387306197,30445.3515625,30695.46875,30428.157366071428,66.17453332015181,1021.0718292674246,0.0010477918298796851,1656.587890625,30590.078125
2023-07-01,30471.84765625,30641.2890625,30328.865234375,30590.078125,9086606733,30477.251953125,30548.6953125,30434.069196428572,66.82563997661558,1017.8246113276946,0.0037019798257575953,312.423828125,30620.76953125
2023-07-02,30587.26953125,30766.140625,30264.01953125,30620.76953125,10533418042,30590.078125,30480.26171875,30454.141741071428,67.0116603082556,1006.1296711461109,0.0010033124506771962,502.12109375,31156.439453125
2023-07-03,30624.515625,31375.61328125,30586.513671875,31156.439453125,15271884873,30620.76953125,30271.130859375,30580.614397321428,70.15698650992465,1028.2326072657088,0.01749367929268808,789.099609375,30777.58203125
2023-07-04,31156.865234375,31325.197265625,30659.35546875,30777.58203125,12810828427,31156.439453125,30688.1640625,30593.38839285714,65.40699683641282,1003.60972746892,-0.012159843310882601,665.841796875,30514.166015625
2023-07-05,30778.724609375,30877.330078125,30225.61328125,30514.166015625,12481622280,30777.58203125,30086.24609375,30654.51981026786,62.251120531451335,951.8679061256371,-0.0085586975402272,651.716796875,29909.337890625
2023-07-06,30507.150390625,31460.052734375,29892.2265625,29909.337890625,21129219509,30514.166015625,30445.3515625,30577.946428571428,55.61571086296186,852.2335471686383,-0.019821224171432172,1567.826171875,30342.265625
2023-07-07,29907.998046875,30434.64453125,29777.28515625,30342.265625,13384770155,29909.337890625,30477.251953125,30558.662667410714,58.98566762412661,798.9959222702091,0.014474667943441766,657.359375,30292.541015625
2023-07-08,30346.921875,30374.4375,30080.16015625,30292.541015625,7509378699,30342.265625,30590.078125,30516.157366071428,58.43685693192296,744.2135302512688,-0.0016387902600796256,294.27734375,30171.234375
2023-07-09,30291.611328125,30427.58984375,30085.591796875,30171.234375,7903327692,30292.541015625,30620.76953125,30451.938058035714,57.04250459207354,683.1349038589251,-0.004004505286051452,341.998046875,30414.470703125
2023-07-10,30172.423828125,31026.083984375,29985.39453125,30414.470703125,14828209155,30171.234375,31156.439453125,30345.942522321428,59.14741570853157,646.8997338138215,0.008061862007427312,1040.689453125,30620.951171875
2023-07-11,30417.6328125,30788.314453125,30358.09765625,30620.951171875,12151839152,30414.470703125,30777.58203125,30323.56668526786,60.89894925514485,627.6096552592426,0.006788889103658935,430.216796875,30391.646484375
2023-07-12,30622.24609375,30959.96484375,30228.8359375,30391.646484375,14805659717,30620.951171875,30514.166015625,30306.063895089286,57.92857996553298,587.0519872434379,-0.007488490028050299,731.12890625,31476.048828125
2023-07-13,30387.48828125,31814.515625,30268.3515625,31476.048828125,23686079548,30391.646484375,29909.337890625,30529.879743303572,66.29990137668158,635.0910156527825,0.03568093437476372,1546.1640625,30334.068359375
2023-07-14,31474.720703125,31582.25390625,29966.38671875,30334.068359375,20917902660,31476.048828125,30342.265625,30528.70870535714,54.093105716229985,574.3927695700404,-0.036280934592069825,1615.8671875,30295.806640625
2023-07-15,30331.783203125,30407.78125,30263.462890625,30295.806640625,8011667756,30334.068359375,30292.541015625,30529.175223214286,53.736124295013475,517.2391602366151,-0.001261344778969442,144.318359375,30249.1328125
2023-07-16,30297.47265625,30437.560546875,30089.669921875,30249.1328125,8516564470,30295.806640625,30171.234375,30540.303571428572,53.274259615846745,462.84295968066,-0.001540603578530031,347.890625,30145.888671875
2023-07-17,30249.626953125,30336.400390625,29685.783203125,30145.888671875,13240156074,30249.1328125,30414.470703125,30501.934709821428,52.20535213817288,406.7142903669592,-0.0034131272874816654,650.6171875,29856.5625
2023-07-18,30147.0703125,30233.65625,29556.427734375,29856.5625,13138897269,30145.888671875,30620.951171875,30392.736328125,49.22469050611561,335.0237660500461,-0.009597533349379406,677.228515625,29913.923828125
2023-07-19,29862.046875,30184.181640625,29794.26953125,29913.923828125,12128602812,29856.5625,30391.646484375,30324.490234375,49.83620143590557,279.61387413024204,0.0019212301525000086,389.912109375,29792.015625
2023-07-20,29915.25,30195.53125,29638.095703125,29792.015625,14655207121,29913.923828125,31476.048828125,30083.9140625,48.499341519780366,223.29021184543308,-0.0040752996439197275,557.435546875,29908.744140625
2023-07-21,29805.111328125,30045.998046875,29733.8515625,29908.744140625,10972789818,29792.015625,30334.068359375,30023.153459821428,49.88556274219421,185.92904506992636,0.0039181140710413676,312.146484375,29771.802734375
2023-07-22,29908.697265625,29991.615234375,29664.12109375,29771.802734375,7873300598,29908.744140625,30295.806640625,29948.295758928572,48.24492060546817,143.61452535897115,-0.004578641136054662,327.494140625,30084.5390625
2023-07-23,29790.111328125,30330.640625,29741.52734375,30084.5390625,9220145050,29771.802734375,30249.1328125,29924.782366071428,52.117860574103574,133.7731184232216,0.010504447141318263,589.11328125,29176.916015625
2023-07-24,30081.662109375,30093.39453125,28934.294921875,29176.916015625,15395817395,30084.5390625,30145.888671875,29786.35770089286,42.23888157433627,52.135156333406485,-0.03016908602087709,1159.099609375,29227.390625
2023-07-25,29178.970703125,29353.16015625,29062.43359375,29227.390625,10266772793,29176.916015625,29856.5625,29696.476004464286,42.88723351444524,-8.393878246453824,0.0017299501204297574,290.7265625,29354.97265625
2023-07-26,29225.759765625,29675.552734375,29113.912109375,29354.97265625,13497554655,29227.390625,29913.923828125,29616.625837053572,44.58055198565672,-45.54377033043056,0.004365152978824893,561.640625,29210.689453125
2023-07-27,29353.798828125,29560.966796875,29099.3515625,29210.689453125,10770779217,29354.97265625,29792.015625,29533.579241071428,43.02689065220394,-85.64056500072184,-0.004915119656712763,461.615234375,29319.24609375
2023-07-28,29212.1640625,29521.513671875,29125.845703125,29319.24609375,11218474952,29210.689453125,29908.744140625,29449.365234375,44.59152344688013,-107.41968276946136,0.0037163327075591113,395.66796875,29356.91796875
2023-07-29,29319.4453125,29396.84375,29264.166015625,29356.91796875,6481775959,29319.24609375,29771.802734375,29390.09598214286,45.15442137991229,-120.25377438007854,0.001284885528077373,132.677734375,29275.30859375
2023-07-30,29357.09375,29443.169921875,29059.501953125,29275.30859375,8678454527,29356.91796875,30084.5390625,29274.491629464286,44.10900757717642,-135.44871054930627,-0.002779902682116475,383.66796875,29230.111328125
2023-07-31,29278.314453125,29489.873046875,29131.578125,29230.111328125,11656781982,29275.30859375,29176.916015625,29282.090959821428,43.5082266681351,-149.41547989927858,-0.0015438698273756435,358.294921875,29675.732421875
2023-08-01,29230.873046875,29675.732421875,28657.0234375,29675.732421875,18272392391,29230.111328125,29227.390625,29346.139787946428,50.64580908603351,-123.10724350795499,0.015245275282999904,1018.708984375,29151.958984375
2023-08-02,29704.146484375,29987.998046875,28946.509765625,29151.958984375,19212655598,29675.732421875,29354.97265625,29317.137834821428,43.66283719460009,-142.87494227819116,-0.01764989082843693,1041.48828125,29178.6796875
2023-08-03,29161.8125,29375.70703125,28959.48828125,29178.6796875,12780357746,29151.958984375,29210.689453125,29312.565011160714,44.086385979160085,-154.60268502805775,0.0009166006009861949,416.21875,29074.091796875
2023-08-04,29174.3828125,29302.078125,28885.3359375,29074.091796875,12036639988,29178.6796875,29319.24609375,29277.54296875,42.732189080143215,-170.37242706110555,-0.0035843942133476636,416.7421875,29042.126953125
2023-08-05,29075.388671875,29102.46484375,28957.796875,29042.126953125,6598366353,29074.091796875,29356.91796875,29232.572823660714,42.30448870414601,-183.33597400083454,-0.0010994270766331304,144.66796875,29041.85546875
2023-08-06,29043.701171875,29160.822265625,28963.833984375,29041.85546875,7269806994,29042.126953125,29275.30859375,29199.22237723214,42.30061623361373,-191.4249571202672,-9.347950838400898e-06,196.98828125,29180.578125
2023-08-07,29038.513671875,29244.28125,28724.140625,29180.578125,13618163710,29041.85546875,29230.111328125,29192.14620535714,45.067665958424634,-184.51480371389334,0.004776645775930843,520.140625,29765.4921875
2023-08-08,29180.01953125,30176.796875,29113.814453125,29765.4921875,17570561357,29180.578125,29675.732421875,29204.96902901786,54.89061785975819,-130.33832180048194,0.020044635853149417,1062.982421875,29561.494140625
2023-08-09,29766.6953125,30093.435546875,29376.80078125,29561.494140625,18379521213,29765.4921875,29151.958984375,29263.474051339286,51.436001722611955,-102.68037165549686,-0.006853508270246889,716.634765625,29429.591796875
2023-08-10,29563.97265625,29688.564453125,29354.447265625,29429.591796875,11865344789,29561.494140625,29178.6796875,29299.31863839286,49.27650398722375,-90.36301509853729,-0.004461964714047806,334.1171875,29397.71484375
2023-08-11,29424.90234375,29517.7734375,29253.517578125,29397.71484375,10195168197,29429.591796875,29074.091796875,29345.55050223214,48.743887400243885,-82.22577741746136,-0.001083159880198692,264.255859375,29415.96484375
2023-08-12,29399.787109375,29465.11328125,29357.587890625,29415.96484375,6194358008,29397.71484375,29042.126953125,29398.955915178572,49.0832051705907,-73.45756239761249,0.0006207965516027425,107.525390625,29282.9140625
2023-08-13,29416.59375,29441.43359375,29265.806640625,29282.9140625,7329897180,29415.96484375,29041.85546875,29433.39285714286,46.65811775495696,-76.3644925826593,-0.004523080645381872,175.626953125,29408.443359375
2023-08-14,29283.263671875,29660.25390625,29124.10546875,29408.443359375,14013695304,29282.9140625,29180.578125,29465.94503348214,49.20789949840617,-67.75801827512987,0.004286776125049352,536.1484375,29170.34765625
2023-08-15,29408.048828125,29439.12109375,29088.853515625,29170.34765625,12640195779,29408.443359375,29765.4921875,29380.924386160714,44.83065413206521,-79.23627234871674,-0.008096168172366025,350.267578125,28701.779296875
